,0,1,2,3
3304,82303235,1,100,5
3305,82303357,3,48,3
3306,82303565,1,105,9
3307,82303637,240,32,3
3308,82303867,1,88,8
3309,82303968,1,110,7
3310,82303979,1,105,9
3311,82304123,1,126,6
3312,82304225,1,90,4
3313,82304347,1,270,27
3314,82304355,1,84,4
3315,82304415,1,65,4
3316,82304538,1,48,2
3317,82304549,1,80,4
3318,82304644,1,80,3
3319,82305027,1,42,1
3320,82305047,1,60,2
3321,82305069,1,70,4
3322,82305156,1,36,1
3323,82305216,1,40,1
3324,82305248,1,117,5
3325,82305249,1,91,5
3326,82305250,1,70,4
3327,82305406,1,30,2
3328,82305810,10,72,5
3329,82305815,1,114,5
3330,82305977,1,116,8
3331,82306652,1,84,4
3332,82306800,48,56,5
3333,82306888,1,250,15
3334,82306891,1,225,16
3335,82307069,1,238,21
3336,82307094,1,240,18
3337,82307097,1,210,15
3338,82307187,1,76,5
3339,82307309,1,56,4
3340,82307318,1,56,4
3341,82307453,1,52,4
3342,82307455,1,56,4
3343,82307586,1,52,3
3344,82307587,1,80,5
3345,82307626,1,30,3
3346,82307627,1,90,6
3347,82307851,1,161,4
3348,82307852,1,154,4
3349,82307866,1,406,29
3350,82307974,5,54,2
3351,82308089,1,380,31
3352,82308195,1,72,5
3353,82308519,6,68,6
3354,82308728,1,96,4
3355,82308786,1,60,4
3356,82308787,1,125,8
3357,82308979,1,55,3
3358,82309051,1,88,7
3359,82309083,1,88,7
3360,82309100,1,88,7
3361,82309101,1,57,5
3362,82309105,1,88,7
3363,82309188,1,104,7
3364,82309190,1,104,7
3365,82309192,1,60,5
3366,82309199,1,90,7
3367,82309235,1,98,5
3368,82309257,1,200,16
3369,82309368,1,336,14
3370,82309370,1,336,15
3371,82309429,1,288,19
3372,82309441,1,60,2
3373,82309556,1,240,16
3374,82309603,1,170,12
3375,82309722,1,75,6
3376,82309729,6,100,9
3377,82309761,6,80,8
3378,82309818,1,56,4
3379,82309821,1,52,4
3380,82309829,1,48,4
3381,82309857,1,40,3
3382,82309866,1,42,2
3383,82310033,1,48,4
3384,82310150,1,30,2
3385,82310375,1,84,8
3386,82310541,1,90,7
3387,82310560,1,65,5
3388,82310568,3,80,4
3389,82310839,6,44,3
3390,82311079,1,48,2
3391,82311169,1,30,2
3392,82311281,1,60,2
3393,82311283,1,72,3
3394,82311286,1,54,2
3395,82311437,1,54,5
3396,82311601,1,132,7
3397,82311608,1,90,3
3398,82311618,1,318,23
3399,82311620,1,120,6
3400,82311717,1,288,20
3401,82311724,1,78,7
3402,82311777,1,42,2
3403,82311867,1,36,1
3404,82311869,1,35,1
3405,82311872,1,25,1
3406,82311873,1,40,1
3407,82311883,1,28,1
3408,82312041,6,108,5
3409,82312107,1,35,1
3410,82312110,1,60,3
3411,82312111,1,90,4
3412,82312195,1,156,11
3413,82312248,1,75,3
3414,82312330,1,75,7
3415,82312332,1,420,28
3416,82312334,1,306,28
3417,82312340,1,52,4
3418,82312342,1,91,4
3419,82312345,1,56,4
3420,82312348,1,56,4
3421,82312352,1,98,4
3422,82312525,1,98,4
3423,82312531,1,84,7
3424,82312532,1,252,7
3425,82312534,1,164,13
3426,82312546,1,95,7
3427,82312550,1,100,7
3428,82312569,1,95,6
3429,82312650,1,80,4
3430,82312679,1,312,27
3431,82312706,1,30,1
3432,82312802,1,48,1
3433,82312850,1,108,7
3434,82312943,1,72,3
3435,82312944,1,117,5
3436,82312949,1,45,1
3437,82313283,1,54,2
3438,82313517,1,64,2
3439,82313630,6,36,2
3440,82313637,1,125,8
3441,82313709,1,48,2
3442,82313725,1,96,7
3443,82313729,1,72,3
3444,82313731,6,40,2
3445,82313907,1,138,6
3446,82313909,24,76,5
3447,82314034,6,36,2
3448,82314080,36,40,2
3449,82314407,36,36,3
3450,82314413,72,56,4
3451,82314416,1,75,4
3452,82314478,6,80,6
3453,82314607,1,88,6
3454,82314608,1,50,3
3455,82314726,1,112,8
3456,82314748,1,100,8
3457,82314901,1,192,11
3458,82314902,1,192,11
3459,82314911,1,110,8
3460,82315064,1,75,7
3461,82315083,12,336,16
3462,82315084,12,378,16
3463,82315213,1,110,7
3464,82315244,1,240,17
3465,82315334,1,144,7
3466,82315474,1,80,6
3467,82315634,1,100,8
3468,82315844,1,238,17
3469,82315944,1,80,6
3470,82316274,1,40,2
3471,82316339,1,70,4
3472,82316463,1,84,7
3473,82316468,1,70,3
3474,82316587,1,60,4
3475,82316597,36,36,3
3476,82316704,1,80,7
3477,82316791,1,80,6
3478,82316800,1,224,19
3479,82316992,1,80,6
3480,82317122,1,90,5
3481,82317225,1,100,6
3482,82317293,1,108,5
3483,82317398,1,192,15
3484,82317515,1,140,6
3485,82317591,1,60,2
3486,82317681,1,108,7
3487,82318114,1,169,7
3488,82318305,6,55,3
3489,82318308,6,150,10
3490,82318531,1,76,6
3491,82318901,1,144,3
3492,82318904,1,80,3
3493,82318939,1,44,3
3494,82319019,1,126,7
3495,82319134,1,80,5
3496,82319135,1,135,13
3497,82319149,1,63,5
3498,82319150,1,63,5
3499,82319152,1,24,2
3500,82319306,1000,40,4
3501,82319312,1000,60,4
3502,82319750,1,40,3
3503,82319810,5,63,2
3504,82320303,1,370,16
3505,82320482,1,286,12
3506,82320489,1,390,17
3507,82320490,1,390,17
3508,82320713,1,126,7
3509,82320742,6,224,12
3510,82320832,1,126,7
3511,82320833,1,128,4
3512,82320904,1,160,15
3513,82320909,1,96,6
3514,82321059,96,60,5
3515,82321069,1,72,6
3516,82321099,1,60,3
3517,82321103,1,160,7
3518,82321129,6,120,7
3519,82321133,3,144,7
3520,82321167,1,64,4
3521,82321337,1,70,4
3522,82321373,1,182,7
3523,82321375,1,110,7
3524,82321406,1,96,4
3525,82321412,1,110,7
3526,82321482,1,90,4
3527,82321485,1,56,4
3528,82321486,1,56,4
3529,82321488,1,56,4
3530,82321535,1,72,3
3531,82321554,1,54,2
3532,82321555,1,70,3
3533,82321608,6,54,2
3534,82321622,6,60,4
3535,82321958,1,65,4
3536,82322053,1,96,8
3537,82322143,1,84,4
3538,82322186,1,72,5
3539,82322432,1,60,4
3540,82322452,6,112,7
3541,82322458,1,96,8
3542,82322606,1,143,7
3543,82322613,1,90,4
3544,82322614,1,225,16
3545,82322716,1,50,3
3546,82322921,1,108,9
3547,82323155,1,57,5
3548,82323209,1,112,8
3549,82323273,1,180,12
3550,82323358,1,88,3
3551,82323960,1,100,8
3552,82324034,1,108,7
3553,82324462,1,65,5
3554,82324520,1,72,6
3555,82325274,1,60,3
3556,82325415,1,85,6
3557,82325518,1,63,5
3558,82325528,1,72,6
3559,82325529,1,68,4
3560,82325532,1,45,4
3561,82325535,1,100,7
3562,82325537,1,112,7
3563,82325540,1,112,7
3564,82325541,1,100,7
3565,82325554,1,95,7
3566,82325556,1,95,7
3567,82325560,1,95,6
3568,82325561,1,95,6
3569,82325564,1,68,4
3570,82325565,1,90,7
3571,82325566,1,90,7
3572,82325571,1,55,3
3573,82325573,1,91,6
3574,82325796,1,40,2
3575,82325801,1,50,2
3576,82325822,1,162,7
3577,82325863,1,180,9
3578,82326022,1,160,7
3579,82326335,1,105,8
3580,82326337,1,105,8
3581,82326521,1,40,3
3582,82326527,240,40,4
3583,82326847,1,112,7
3584,82326878,1,48,4
3585,82326894,1,60,4
3586,82326896,1,144,10
3587,82326897,1,72,3
3588,82326898,1,72,3
3589,82326901,1,100,8
3590,82326905,1,100,7
3591,82326910,1,60,4
3592,82326923,1,60,4
3593,82326924,1,95,6
3594,82326930,1,85,6
3595,82326938,1,84,7
3596,82326949,1,60,4
3597,82327123,1,70,5
3598,82327228,1,80,3
3599,82327325,1,68,5
3600,82327327,1,81,3
3601,82327747,1,60,4
3602,82327749,1,36,3
3603,82327941,3,78,6
3604,82328031,24,32,3
3605,82328147,1,45,3
3606,82328183,12,25,1
3607,82328297,1,188,13
3608,82328299,1,188,13
3609,82328300,1,252,25
3610,82328309,1,100,8
3611,82328319,1,55,4
3612,82328327,1,60,3
3613,82328429,1,220,15
3614,82328482,1,78,4
3615,82328527,1,110,7
3616,82328659,1,90,4
3617,82328732,1,96,4
3618,82329052,1,196,16
3619,82329268,1,36,1
3620,82329338,240,30,3
3621,82329378,1,30,1
3622,82329379,1,36,1
3623,82329402,1,200,25
3624,82329412,1,200,25
3625,82329658,6,105,5
3626,82329679,1,64,4
3627,82329730,1,48,1
3628,82329853,1,40,2
3629,82330083,240,40,4
3630,82331530,1,72,3
3631,82331547,1,90,3
3632,82331633,12,119,6
3633,82331894,5,60,3
3634,82332052,24,72,3
3635,82332167,1,420,18
3636,82332474,36,96,4
3637,82332530,36,96,4
3638,82332533,36,96,4
3639,82332549,1,126,7
3640,82332910,1,126,7
3641,83737313,1,96,4
3642,83739445,1,108,4
3643,13250625,1000,40,4
3644,80226570,24,112,7
3645,80293646,6,36,2
3646,80294042,16,88,5
3647,80299733,6,36,2
3648,80304044,6,72,4
3649,80312092,6,68,6
3650,80313155,12,60,17
3651,80317521,6,84,6
3652,80318602,12,56,17
3653,80324215,6,64,5
3654,80331040,1,280,18
3655,80342405,6,105,5
3656,80342501,6,96,7
3657,80358549,12,244,17
3658,80358550,12,244,17
3659,80369918,12,244,17
3660,80680353,1,60,2
3661,80680392,1,72,5
3662,80680394,1,72,5
3663,80680757,6,120,6
3664,80680758,6,120,6
3665,80681052,12,372,28
3666,80681383,1,119,9
3667,80681426,1,161,4
3668,80681427,1,161,4
3669,80681653,1,56,4
3670,80681790,1,76,6
3671,80682474,1,80,6
3672,80682532,1,54,3
3673,80683070,1,60,4
3674,80683089,1,90,7
3675,80683177,1,40,3
3676,80683182,1,72,5
3677,80683284,1,72,5
3678,80683465,1,32,2
3679,80683550,1,60,3
3680,80683552,1,66,3
3681,80683553,1,72,3
3682,80683554,1,90,3
3683,80683556,1,56,2
3684,80683562,1,90,4
3685,80683564,1,76,6
3686,80683565,1,56,4
3687,80683569,1,60,3
3688,80683794,1,42,1
3689,80683801,1,80,5
3690,80684448,1,48,2
3691,80684451,1,24,1
3692,80684483,1,153,5
3693,80684506,1,40,2
3694,80684510,1,42,2
3695,80684553,1,72,4
3696,80684717,1,128,5
3697,80684720,1,63,3
3698,80684723,1,88,4
3699,80684766,1,30,1
3700,80684772,1,80,4
3701,80684800,1,56,2
3702,80684812,1,60,2
3703,80684893,1,44,3
3704,80685006,24,32,3
3705,80685064,1,75,4
3706,80685117,1,70,5
3707,80685127,1,91,4
3708,80685141,6,120,6
3709,80685155,6,280,16
3710,80685189,1,60,2
3711,80685539,1,208,9
3712,80685582,1,170,14
3713,80685660,1,60,3
3714,80685835,1,77,5
3715,80685839,24,76,5
3716,80686015,1,42,4
3717,80686029,1,45,4
3718,80686088,1,72,4
3719,80686185,1,150,8
3720,80686207,1,84,3
3721,80686225,24,96,7
3722,80686252,1,64,3
3723,80686479,1,50,2
3724,80686499,1,72,3
3725,80686628,6,90,5
3726,80686629,6,90,5
3727,80686710,1,60,5
3728,80686721,1,110,7
3729,80686727,1,88,7
3730,80686730,1,60,5
3731,80686735,1,88,7
3732,80686767,1,155,11
3733,80686770,1,256,11
3734,80686804,1,60,4
3735,80686827,1,90,7
3736,80686838,72,117,6
3737,80686839,72,117,6
3738,80686853,24,98,5
3739,80686858,36,36,3
3740,80686861,6,160,14
3741,80686864,6,240,14
3742,80686869,72,28,2
3743,80687171,1,174,9
3744,80687270,1,140,12
3745,80687272,1,100,4
3746,80687457,6,100,9
3747,80687466,1,102,5
3748,80687471,6,120,8
3749,80687490,1,33,2
3750,80687587,1,24,1
3751,80687597,1,24,1
3752,80687632,1,50,2
3753,80687634,1,24,1
3754,80688291,6,100,6
3755,80688303,1,24,2
3756,80689022,1,132,10
3757,80689141,1,408,31
3758,80689214,6,160,14
3759,80689259,1,91,3
3760,80689291,1,36,3
3761,80689520,1,240,17
3762,80689521,1,315,23
3763,80689656,10,32,2
3764,80689867,1,48,5
3765,80689868,1,120,11
3766,80690035,1,140,11
3767,80690322,1,100,7
3768,80690324,1,104,7
3769,80690335,1,100,7
3770,80690336,1,48,3
3771,80691169,1,76,5
3772,80691171,1,87,7
3773,80691375,1,180,12
3774,80691378,1,96,7
3775,80691380,1,80,7
3776,80691382,1,100,7
3777,80691391,1,88,6
3778,80691396,1,88,6
3779,80691397,1,88,6
3780,80691399,1,180,12
3781,80691400,1,180,12
3782,80691401,1,76,5
3783,80691402,1,76,5
3784,80691433,1,88,6
3785,80691435,1,50,4
3786,80691889,1,120,4
3787,80692124,1,36,3
3788,80692260,1,153,10
3789,80692261,1,306,27
3790,80692266,1,306,27
3791,80692267,1,306,27
3792,80692269,1,306,27
3793,80692270,1,306,27
3794,80692272,1,126,7
3795,80692273,1,126,7
3796,80692274,6,72,4
3797,80692275,9,60,2
3798,80692276,9,60,2
3799,80692969,1,63,3
3800,80692971,1,333,14
3801,80692972,1,70,3
3802,80693095,1,153,10
3803,80693098,1,306,27
3804,80693150,1,45,3
3805,80693628,1,132,6
3806,80693754,1,240,12
3807,80693825,1,100,7
3808,80693828,1,100,7
3809,80693834,1,144,10
3810,80693844,1,104,7
3811,80693877,1,70,5
3812,80694027,1,54,2
3813,80694028,1,40,2
3814,80694113,1,63,5
3815,80694114,1,63,5
3816,80694118,1,63,5
3817,80694136,1,100,7
3818,80694139,1,100,7
3819,80694156,1,96,8
3820,80694740,1,117,5
3821,80694743,1,60,3
3822,80695099,1,56,4
3823,80695657,1,45,4
3824,80695754,1,108,7
3825,80695857,1,210,13
3826,80695871,1,52,3
3827,80695890,1,56,4
3828,80695891,1,56,4
3829,80695892,1,42,3
3830,80695897,1,56,4
3831,80695900,1,56,4
3832,80695903,1,56,4
3833,80695963,1,24,1
3834,80695967,1,24,1
3835,80696041,1,120,7
3836,80696466,1,100,4
3837,80696631,1,36,1
3838,80696665,1,60,5
3839,80696678,1,32,2
3840,80696718,1,100,5
3841,80696971,1,320,27
3842,80696984,1,208,16
3843,80696986,1,208,16
3844,80697594,1,48,3
3845,80697647,1,88,7
3846,80697866,1,88,7
3847,80697872,1,88,7
3848,80698733,1,125,9
3849,80698734,1,125,8
3850,80698735,1,180,11
3851,80698741,1,100,7
3852,80698742,1,100,7
3853,80698828,1,125,9
3854,80698847,1,76,6
3855,80700012,1,36,3
3856,80700196,1,76,6
3857,80700197,1,85,6
3858,80700300,8,25,1
3859,80700301,1,60,4
3860,80700311,1,120,6
3861,80700463,1,56,4
3862,80700607,1,76,6
3863,80700608,1,76,6
3864,80700785,1,100,8
3865,80700920,1,63,5
3866,80701083,1,252,21
3867,80701158,1,92,8
3868,80701176,1,152,14
3869,80701279,1,39,3
3870,80701599,1,36,1
3871,80702399,1,68,4
3872,80702872,1,36,1
3873,80702874,1,66,3
3874,80702875,1,60,3
3875,80703599,1,81,7
3876,80703933,1,60,5
3877,80704093,1,76,6
3878,80706145,1,112,6
3879,80706290,6,60,3
3880,80706297,1,102,4
3881,80706624,1,88,6
3882,80706720,1,1,3
3883,80707074,1,28,2
3884,80707721,1,88,4
3885,80707725,1,132,7
3886,80707742,1,76,6
3887,80707743,1,76,6
3888,80707748,1,56,2
3889,80707761,1,96,8
3890,80707763,1,100,7
3891,80707768,1,96,8
3892,80707771,1,100,7
3893,80707935,1,24,1
3894,80708440,1,45,3
3895,80708500,1,45,4
3896,80708712,1,88,6
3897,80709337,1,56,4
3898,80710135,1,40,3
3899,80710409,1,72,3
3900,80710410,1,48,2
3901,80713271,1,153,10
3902,80713458,1,55,4
3903,80713460,1,76,6
3904,80713464,1,88,7
3905,80713466,1,76,6
3906,80713611,9,60,2
3907,80715912,1,35,1
3908,80717115,1,60,3
3909,80717148,1,70,4
3910,80717326,1,52,4
3911,80717327,1,45,2
3912,80717487,1,238,19
3913,80717489,1,252,19
3914,80719911,1,45,3
3915,80720006,1,40,1
3916,80720007,1,24,1
3917,80720223,1,228,18
3918,80720849,12,244,17
3919,80722274,1,126,7
3920,80722277,1,126,7
3921,80725111,1,72,3
3922,82159629,1,56,4
3923,82167909,1,45,2
3924,82170043,1,35,2
3925,82170060,1,54,2
3926,82170064,1,54,2
3927,82170508,1,84,3
3928,82171334,1,100,4
3929,82173605,1,90,5
3930,82175987,1,132,7
3931,82179035,120,54,4
3932,82182020,1,279,13
3933,82182374,1,156,7
3934,82182393,1,110,6
3935,82182411,1,110,6
3936,82188293,240,40,4
3937,82190584,48,56,4
3938,82204409,1,65,2
3939,82205247,1,273,12
3940,82211241,24,76,8
3941,82211246,32,44,4
3942,82217004,3600,20,2
3943,82218573,120,64,6
3944,82218575,120,64,6
3945,82220564,12,261,16
3946,82221399,48,48,5
3947,82221709,1,216,33
3948,82223108,1,75,4
3949,82223303,1,55,5
3950,82224369,48,36,5
3951,82230059,120,64,6
3952,82230296,48,20,5
3953,82231875,1,124,8
3954,82231879,1,180,12
3955,82231906,1,336,25
3956,82231992,1,192,13
3957,82232022,1,76,5
3958,82232056,1,96,7
3959,82232704,1,90,7
3960,82234851,1,119,5
3961,82234977,1,42,3
3962,82236563,36,72,5
3963,82236569,36,72,5
3964,82236574,1,80,6
3965,82236577,1,88,6
3966,82236658,36,72,5
3967,82236659,36,76,5
3968,82236739,72,68,4
3969,82236925,10,60,4
3970,82236998,120,64,9
3971,82237339,1,84,4
3972,82237837,10,60,6
3973,82239202,1,119,5
3974,82239323,10,30,2
3975,82241526,1,392,16
3976,82241653,1,80,6
3977,82243357,10,60,4
3978,82245410,1,56,4
3979,82245790,1,48,5
3980,82248157,1,192,18
3981,82249062,72,55,6
3982,82249063,36,40,3
3983,82249098,1,95,6
3984,82249136,1,48,3
3985,82249140,1,48,3
3986,82249160,72,80,6
3987,82249204,1,90,7
3988,82249662,1,171,7
3989,82249701,1,100,7
3990,82249706,1,100,7
3991,82249719,1,96,8
3992,82249779,1,164,13
3993,82249803,1,380,33
3994,82250287,5,40,2
3995,82250419,6,100,9
3996,82250572,1,56,4
3997,82250741,72,68,4
3998,82251202,1,132,8
3999,82251880,1,162,7
4000,82252121,1,140,7
4001,82252922,1,119,8
4002,82252925,1,620,42
4003,82252931,1,72,4
4004,82252965,1,60,4
4005,82253093,1,30,1
4006,82255146,1,63,5
4007,82255691,96,44,3
4008,82255694,72,20,2
4009,82255887,24,125,6
4010,82255892,36,186,8
4011,82255894,36,186,8
4012,82255896,36,186,8
4013,82256005,10,75,8
4014,82256025,1,56,4
4015,82256483,1,108,8
4016,82256485,1,150,11
4017,82257226,1,72,5
4018,82257857,1,112,5
4019,82257942,1,88,6
4020,82258885,1,108,12
4021,82258887,1,180,12
4022,82258995,1,238,17
4023,82259545,10,80,6
4024,82259561,1,108,4
4025,82259658,6,68,5
4026,82259659,6,100,71
4027,82259680,3,40,3
4028,82260429,1,60,4
4029,82260431,1,56,4
4030,82260777,1,56,4
4031,82260780,1,56,4
4032,82260785,1,56,4
4033,82260790,1,56,4
4034,82260797,1,56,4
4035,82261256,1,126,6
4036,82261804,1,92,6
4037,82262990,1,265,19
4038,82263046,1,235,16
4039,82263530,1,162,7
4040,82263567,1,88,6
4041,82263570,1,88,6
4042,82263571,1,76,5
4043,82263572,1,76,6
4044,82263575,1,76,5
4045,82263578,1,76,5
4046,82263581,1,60,5
4047,82263630,1,68,4
4048,82263664,1,104,7
4049,82263667,1,95,6
4050,82263670,1,100,6
4051,82263684,1,132,12
4052,82263704,1,90,5
4053,82263707,1,165,12
4054,82263715,1,104,7
4055,82263736,1,100,6
4056,82263738,1,100,6
4057,82263739,1,100,6
4058,82263748,1,192,15
4059,82263780,1,30,1
4060,82263783,1,112,17
4061,82263810,1,68,4
4062,82263815,1,90,5
4063,82263821,1,192,15
4064,82264577,1,76,6
4065,82264592,1,88,6
4066,82265008,1,280,22
4067,82265010,1,105,8
4068,82265089,1,150,10
4069,82265453,1,100,7
4070,82265693,1,78,8
4071,82266301,1,333,14
4072,82266379,1,60,2
4073,82266467,1,175,11
4074,82267303,1,259,19
4075,82267306,1,180,27
4076,82267415,6,126,5
4077,82267586,1,30,1
4078,82267765,1,80,6
4079,82267779,1,90,7
4080,82267802,1,60,4
4081,82267805,1,333,23
4082,82267928,1,84,5
4083,82267930,1,95,7
4084,82267949,1,100,7
4085,82267952,1,95,7
4086,82267956,1,95,7
4087,82267965,1,84,5
4088,82268024,6,80,6
4089,82268852,1,76,6
4090,82269029,1,54,2
4091,82269049,1,76,5
4092,82269119,1,36,1
4093,82269575,1,84,7
4094,82269580,1,84,7
4095,82269604,1,84,7
4096,82269607,1,100,7
4097,82269622,1,72,3
4098,82269627,1,144,10
4099,82269632,1,100,7
4100,82270030,6,112,8
4101,82270438,72,40,2
4102,82270557,1,138,7
4103,82270614,24,246,11
4104,82270667,1,150,11
4105,82270899,288,50,4
4106,82271595,16,52,18
4107,82271981,5,70,4
4108,82272088,10,30,2
4109,82272484,1,110,9
4110,82272487,1,160,14
4111,82272887,12,420,24
4112,82273207,1,224,10
4113,82273233,48,105,12
4114,82273237,1,224,10
4115,82273433,1,198,8
4116,82273571,1,75,4
4117,82273904,1,70,3
4118,82273922,1,140,10
4119,82273965,1,182,8
4120,82273966,1,240,12
4121,82273971,1,90,8
4122,82274358,1,371,10
4123,82274359,1,250,7
4124,82274422,1,88,7
4125,82274427,1,88,7
4126,82274430,1,76,5
4127,82274442,1,108,7
4128,82274455,1,57,5
4129,82274467,1,88,7
4130,82274470,1,57,5
4131,82274475,1,57,5
4132,82274590,1,88,7
4133,82274608,1,105,9
4134,82274769,1,240,11
4135,82275116,1,56,4
4136,82275207,36,44,3
4137,82275284,72,60,4
4138,82275294,72,40,2
4139,82275299,72,52,4
4140,82275301,72,56,4
4141,82275307,72,52,4
4142,82275308,72,56,4
4143,82275523,1,63,5
4144,82275663,1,117,5
4145,82275817,10,75,6
4146,82275821,10,84,5
4147,82275822,10,30,2
4148,82275824,5,55,3
4149,82276020,1,120,11
4150,82276399,1,24,1
4151,82276401,1,32,1
4152,82276427,1,50,2
4153,82276467,1,40,1
4154,82276470,1,40,1
4155,82276471,1,50,2
4156,82276555,1,70,3
4157,82276556,1,70,3
4158,82276590,1,195,14
4159,82276593,1,136,9
4160,82276617,1,72,6
4161,82276640,1,40,2
4162,82276660,1,90,4
4163,82276687,1,88,7
4164,82276700,1,60,2
4165,82276735,1,96,6
4166,82276746,1,49,2
4167,82276749,1,49,2
4168,82276780,1,108,4
4169,82276948,1,60,3
4170,82276956,1,80,6
4171,82276957,1,60,4
4172,82276987,1,80,6
4173,82277066,1,330,25
4174,82277132,6,108,8
4175,82277170,24,40,3
4176,82277242,1,42,2
4177,82277568,1,144,7
4178,82277839,1,88,7
4179,82277850,1,88,7
4180,82277990,1,30,1
4181,82277998,1,48,2
4182,82279181,1,84,5
4183,82279363,1,104,8
4184,82279442,1,70,3
4185,82279479,1,60,2
4186,82279480,1,55,2
4187,82279482,1,56,2
4188,82279484,1,40,1
4189,82279512,10,112,5
4190,82279513,10,50,3
4191,82279514,5,60,3
4192,82279646,1,78,3
4193,82279941,1,50,3
4194,82279946,1,50,3
4195,82279984,240,40,4
4196,82279994,3600,20,2
4197,82280007,36,40,3
4198,82280045,1,140,6
4199,82280047,1,140,6
4200,82280101,1,117,8
4201,82280122,1,100,8
4202,82280131,1,100,8
4203,82280133,1,100,8
4204,82280421,1,96,7
4205,82280617,1,135,5
4206,82280668,1,155,12
4207,82280713,1,120,9
4208,82280750,1,60,5
4209,82280950,1,96,7
4210,82281070,1,54,2
4211,82281095,1,56,4
4212,82281117,1,48,4
4213,82281261,12,65,10
4214,82281324,1,48,4
4215,82281372,1,108,7
4216,82281376,1,88,7
4217,82281399,1,88,7
4218,82281456,1,54,4
4219,82281464,1,140,9
4220,82281652,1,90,7
4221,82281837,1,72,2
4222,82281839,1,45,2
4223,82281844,1,54,2
4224,82281847,1,42,1
4225,82281872,1,56,4
4226,82281949,6,126,6
4227,82282180,1,105,9
4228,82282181,1,60,4
4229,82282196,1,60,4
4230,82282332,1,125,8
4231,82282336,1,140,10
4232,82282403,1,70,3
4233,82282443,1,96,6
4234,82282842,1,54,2
4235,82282899,24,80,5
4236,82283034,1,49,2
4237,82283136,1,44,3
4238,82283373,5,65,4
4239,82283385,24,88,8
4240,82283392,6,120,10
4241,82283694,1,140,7
4242,82283722,1,90,7
4243,82283725,1,90,7
4244,82283784,1,72,6
4245,82284085,1,120,8
4246,82284155,1,112,7
4247,82284156,1,72,6
4248,82284158,1,84,7
4249,82284166,1,72,6
4250,82284199,1,95,7
4251,82284205,1,95,6
4252,82284206,1,84,7
4253,82284221,1,28,1
4254,82284297,1,60,5
4255,82284319,1,60,5
4256,82284320,1,60,5
4257,82284379,1,310,22
4258,82284381,1,90,7
4259,82284428,1,175,11
4260,82284463,1,80,5
4261,82284481,1,90,7
4262,82284514,1,108,4
4263,82284539,1,76,5
4264,82284540,1,100,8
4265,82284542,1,76,5
4266,82284543,1,105,9
4267,82284648,1,100,4
4268,82284689,1,100,8
4269,82284850,6,126,5
4270,82284863,1,154,21
4271,82284875,1,78,7
4272,82284878,1,56,4
4273,82284904,1,48,4
4274,82284917,36,96,4
4275,82284933,36,510,21
4276,82284935,36,96,4
4277,82284942,36,96,4
4278,82285022,1,140,7
4279,82285027,1,270,18
4280,82285028,1,270,18
4281,82285029,1,140,7
4282,82285030,1,270,18
4283,82285032,1,270,18
4284,82285034,1,140,7
4285,82285035,1,270,18
4286,82285036,1,140,10
4287,82285038,1,110,6
4288,82285044,1,110,6
4289,82285045,1,140,7
4290,82285047,1,110,6
4291,82285106,1,120,11
4292,82285175,6,96,7
4293,82285215,1,133,6
4294,82285238,1,40,3
4295,82285402,1,144,11
4296,82285551,6,68,6
4297,82285657,1,90,6
4298,82285846,12,371,28
4299,82285851,12,371,28
4300,82285858,96,36,3
4301,82285946,1,100,7
4302,82285956,1,100,7
4303,82285958,1,84,5
4304,82286147,1,300,27
4305,82286179,96,36,3
4306,82286276,1,120,5
4307,82286290,1,100,5
4308,82286432,1,220,22
4309,82286607,24,180,11
4310,82286871,1,75,4
4311,82286892,1,52,4
4312,82287334,1,300,26
4313,82287449,1,88,6
4314,82287487,1,180,7
4315,82287511,1,76,5
4316,82287530,6,76,6
4317,82287570,1,88,6
4318,82287593,1,90,7
4319,82287595,1,180,12
4320,82287600,1,180,12
4321,82287606,1,90,7
4322,82287630,1,72,5
4323,82287638,1,100,7
4324,82287642,1,55,3
4325,82287715,1,135,5
4326,82287716,1,140,6
4327,82287955,10,50,3
4328,82287966,5,77,3
4329,82287970,10,80,6
4330,82288026,1,56,9
4331,82288123,1,90,5
4332,82288126,1,60,4
4333,82288282,1,48,3
4334,82288286,36,30,2
4335,82288356,1,144,10
4336,82288916,1,192,15
4337,82289016,1,75,4
4338,82289192,1,156,13
4339,82289193,1,156,13
4340,82289207,6,124,10
4341,82289344,1,195,9
4342,82289660,1,91,3
4343,82289698,1,90,5
4344,82289747,1,132,13
4345,82289904,1,90,7
4346,82289905,1,90,7
4347,82289906,1,90,7
4348,82289945,1,160,15
4349,82290030,1,60,6
4350,82290039,1,104,7
4351,82290040,1,100,6
4352,82290103,1,92,6
4353,82290107,1,92,6
4354,82290110,1,65,4
4355,82290159,1,276,19
4356,82290160,1,280,6
4357,82290171,1,110,5
4358,82290179,1,100,8
4359,82290250,1,80,3
4360,82290666,1,60,3
4361,82290686,10,80,6
4362,82290704,1,60,5
4363,82290723,5,77,3
4364,82290744,5,42,2
4365,82290776,1,108,4
4366,82290777,1,120,5
4367,82290778,1,70,3
4368,82290896,6,68,5
4369,82291234,1,108,4
4370,82291343,1,140,10
4371,82291452,72,60,4
4372,82291562,6,100,6
4373,82291662,1,100,7
4374,82291663,1,95,7
4375,82291664,1,100,7
4376,82291670,1,100,7
4377,82291689,1,90,5
4378,82291694,1,336,20
